company_name,exchange,year,text_excerpt,label,original_filename
NYSE,PEAK,2021,"emissions. We plan to build on
this momentum by continuing to focus on innovative
and cost-effective solutions to reduce our carbon
Life Science
footprint using validated science-based GHG emissions
Medical Office
reduction targets.
CCRC
• Second, we continue to find ways to further ESG
opportunities with our investment activities, including
targeting LEED Gold for new Life Science developments
and pursuing other green projects within our
existing portfolio.
• Finally, we continue to focus on di",0,NYSE_PEAK_2021
NYSE,JNJ,2020,"scopeoftestimony,includingsometheoriesandtestingmethods,forcertainplaintiffexpertwitnesses
anddeniedplaintiffs’attempttolimitthescopeoftestimonyofcertainoftheCompany’switnesses.Withthisrulingmade,
case-specificdiscoveryhasbegunpertheCourt’sdirective.
Intalccasesthathavepreviouslygonetotrial,theCompanyhasobtaineddefenseverdictsinanumberofthem,butthere
havealsobeenverdictsagainsttheCompany,manyofwhichhavebeenreversedonappeal.InJune2020,theMissouri
CourtofAppealsreversedinpartandaffirmedinpartaJuly2018verdictof$4.7billioninInghamv.Johnson&Johnson,et
al.,No.ED207476(Mo.App.),reducingtheoverallawardto$2.1billionand,withadditionalinterestasofJanuary3,
2021,astheCompanypursuesfurtherappeal,iscurrently$2.5billion(theInghamdecision).Anapplicationfortransferof
thecasetotheMissouriSupremeCourtwassubsequentlydenied,andtheCompanyiscurrentlyseekingreviewbythe
UnitedStatesSupremeCourt.TheCompanycontinuestobelievethatithasstronglegalgroundsfortheappealofthis
verdict,aswellasotherverdictsthatithasappea",0,NYSE_JNJ_2020
NYSE,MTRN,2021,"scope was an extraordinary achievement that promises to deliver new insights
into our universe and the evolution of our solar system. We take great pride in
the role that Materion played in taking the telescope – the most powerful ever
constructed – from concept to reality. The Webb Telescope includes an array of
technical solutions from all three of our business units that were specifically
developed to enable the enormous telescope to function in the most
demanding conditions in the universe.
Our record business results in 2021 served as quality. Embracing lean sigma methodologies, the discipline
another validation of our long-term strategy, of operational excellence embedded in our culture enables
with our organic growth initiatives enabling us to us to continually optimize our performance as we deliver on
significantly outgrow our key markets. We completed the our organic growth initiatives and meet growing customer
construction of our customer-funded precision clad strip demand. L",0,NYSE_MTRN_2021
NYSE,PEAK,2020,"scope of insurance coverage and reimbursement policies, which could put negative pressure on the operations and revenues
of our MOBs.
Our use of joint ventures may limit our flexibility with jointly owned investments.
We may be unable to maintain or expand our existing and future hospital and health system client relationships.
We have and may continue to develop and/or acquire properties in joint ventures with other persons or entities when
circumstances warrant the use of these structures. Our",0,NYSE_PEAK_2020
NYSE,BAC,2022,"Scope 1 and Scope 2 emissions. Data Summary (2021) available at www.bankofamerica.com/
Estimate and report material upstream and downstream (GHG ESGData2021.
Protocol Scope 3) emissions where appropriate.
• Scope 1 Direct: 57,076
• Location-based Scope 2 Indirect: 601,906
• Market-Based Scope 2 Indirect: 13,886
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Services: 1,436,100
• Scope 3 Capital Goods: 46,183
• Scope 3 Fuel- and Energy-Related Activities: 141,748
•",1,NYSE_BAC_2022
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
NYSE,AAN,2022,"scope of our operations and financial systems.
Our management is required to devote a significant amount of time and attention to the process of integrating the operations of our business with that of the
BrandsMart business. There is a significant degree of difficulty and management involvement inherent in that process.
These difficulties include:
• integrating the operations of the BrandsMart business while carrying on the ongoing operations of the Aaron's and Woodhaven businesses;
• Developin",0,NYSE_AAN_2022
NYSE,MPC,2023,"Scope 1 and 2 GHG Emissions Absolute Scope 3 - Category 11 Methane Emissions Intensity(1)(2) Freshwater Withdrawal Intensity(1)(3)
Intensity(1)(2) (tonnes COe/ GHG Emissions(1)(2) (tonnes COe) (methane-scf/natural gas input-scf) (megaliters/million boe input)
2 2
thousand boe input) 2030 Goal Progress 2030 Goal 2025 Goal 2030 Goal Progress
2030 Goal Progress Progress
30% reduction of Scope 1 and 2 GHG 15% reduction of Scope 3 - Category Reduce MPLX G&P methane 20% reduction of freshwater
emissions intensity by 2030 from 11 GHG emissions by 2030 from 2019 emissions intensity 50% by 2025 and withdrawal intensity by 2030 from
2014 levels levels 75% by 2030 from 2016 levels 2016 levels
(1) Additional information regarding our targets, including calculation methodologies, can be found in our
2023 Perspectives on Climate-Related Scenarios report, available at www.marathonpetroleum.com/sustainability.
(2) 2023 estimated values are preliminary and subject to change.
(3) Progress shown through ",1,NYSE_MPC_2023
NASDAQ,ARCB,2023,"Scope 1 and
• Participated in the Supplier Leadership
Scope 2 emissions reporting and arenow
on Climate Transition (SLoCT) course
able to report alternative fuels
focused on Scope 3 emissions
separately from petroleum-based diesel
measuring and reporting
• Recognized as an Inbound Logistics
• Partnered with Food Loops at multiple
G75 Supply Chain Partner for the 12th
campus events, resulting in 1,261 lbs. of
year, recognizing the top 75 companies
waste diverted from the landfill through
that are dedicated to developing and
recycling and composting
implementing best practices that leave a
positive footprint on the world Some of the Corporate Social Responsibility
(CSR) progress we made in 2023 includes:
• Completed City-Route Optimization
rollout to all ABF service centers, • Named to America’s Most Responsible
reducing extra miles and emissions Companies 2024 by Newsweek,
powered by Statista
• Continued piloting electric vehicles in
our ABF Freight operations, adding a • Committed $1 m",1,NASDAQ_ARCB_2023
NYSE,HUBS,2023,"scope of work and the services a customer needs help with, we might recommend they work with our Solutions Partner ecosystem.
Customer Success. Our customers have access to a Customer Success Manager (“CSM”), Channel Consultant (""CC""), Partner Development
Manager (""PDM"") or Customer Success Team (“CST”) which are responsible for our customers’ long term success, retention and growth on our customer
platform. Depending on the customer spend, they will either have a dedicated CSM, or be serviced by a CST in a team based approach. Our CSMs or CST
address the unique needs and goals of our customers through a series of ongoing interactions and strategy calls on how to best use our customer platform.
Our CCs or PDMs play a similar role as our CSMs and CST, but focus on the growth and success of our Solutions Partners. The Solutions Partner’s
customers have oversight through CSM and work collaboratively with the CC or PDM to help the Solutions Partner’s customers get the most value from
our p",0,NYSE_HUBS_2023
NYSE,BCE,2023,"scope 3 emissions have been restated
information relating to specific disclosure standards is presented. In
following a change in the calculation methodology. The previous
addition, we have provided indices (GRI, SASB, UNGC, SDG and World
database used for GHG emissions calculations from expenditures has
Economic Forum) detailing how we respond to each standard, which
been replaced by the factors in the U.S. CPE – US Environmentally-
are available in our ESG data summary. Some metrics disclosed",1,NYSE_BCE_2023
NYSE,BAC,2023,"Scope 1 and Scope 2 emissions. Summary (2022) available at www.bankofamerica.com/ESGData2022.
Estimate and report material upstream and downstream (GHG See page 76 for Cautionary Information and Forward-Looking
Protocol Scope 3) emissions where appropriate. Statements regarding Stakeholder Capitalism Metrics.
• Scope 1 Direct: 66,775
• Location-based Scope 2 Indirect: 634,510
• Market-Based Scope 2 Indirect: 17,794
• Total net Scope 1 and Market-Based Scope 2: 0
• Scope 3 Purchased Goods and Ser",1,NYSE_BAC_2023
NYSE,ZEN,2020,"scoped on a time and materials or fixed fee basis and billed separately from the subscription to our solutions.
Through our training platform, we offer free on-demand training, paid courses and certifications to help our customers quickly learn how to effectively use our solutions as well as implement best
practices. Courses are available online. Our training sessions are typically targeted at specific levels of employee seniority and product experience, such as agent essentials or administrator expert, to
more effectively tailor training to intended audiences.
Seasonality
Historically, we have experienced the highest demand for our solutions and services in our fourth quarter, which we believe is a result of industry buying patterns. For a more detailed discussion
of the seasonality impacting our business, see the “Seasonality” discussion in the “Management’s Discussion and Analysis of Financial Condition and Results of Operations” section of this Annual
Report on Form 10-K.
Competiti",0,NYSE_ZEN_2020
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
NYSE,BXP,2023,"Scope 1 and Scope 2 greenhouse Net Zero Carbon
gas emissions intensity1,2 Emissions by 2025
reduce energy use intensity3 32% by 2025
reduce science-based Scope 1 and Scope 2
greenhouse gas emissions intensity1,4 39% by 2024
reduce water use intensity3 30% by 2025
increase waste diversion rate3 60% by 2025
(1) Market-based emissions intensity.
(2) Represents Scope 1 and Scope 2 emissions from BXP operations.
(3) Reduction since 2008 on an intensity basis.
(4) Represents Scope 1, Scope 2, and Scope 3 (Category 13) emissions from
whole-building energy consumption.
BXP continues to be recognized as an industry leader in
Sustainability. Our recent accomplishments include:
• r anked among the top real estate companies in the GRESB
assessment, earning a 12th consecutive “Green Star” recogni-
tion and the highest 5-Star rating,
• n amed to the Dow Jones Sustainability Index (DJSI) North
America for the second consecutive year, one of eight real estate
companies that qualified and the only offi",1,NYSE_BXP_2023
